Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
0.24141000000000348,,,,,0,0.0390625,-1.052734375,,,15.9989864811371,-0.18015966968607963,0,0,2.8823721197537133,,0,,,0.05859375,,
0.248,,,,,0,0.03515625,-1.05078125,,,15.998972623516675,-0.18100767878078963,0,0,2.8959368974601536,,0,,,0.05859375,,
0.26022999999998137,,,,,0,0.03125,-1.05078125,,,15.999047323193464,-0.18299370985500465,0,0,2.9277250238169534,,0,,,0.05859375,,
0.2668499999999767,,,,,0,0.03515625,-1.048828125,,,15.999087249702248,-0.18241817420142953,0,0,2.918524284980055,,0,,,0.05859375,,
0.2735699999999779,,,,,0,0.0390625,-1.05078125,0.00018518943642420105,,15.999046311338194,-0.18216844043241998,0,0,2.91452131494254,0,0,0,0,0.05859375,,
0.28107499999998253,,,,,0,0.03515625,-1.05078125,,,15.998893562812661,-0.18119460974046278,0,0,2.8989132753930424,,0,,,0.05859375,,
0.28890499999999886,,,,,0,0.0390625,-1.05078125,,,15.998759756551971,-0.1822486310000617,0,0,2.915752063330477,,0,,,0.05859375,,
0.29603999999997904,,,,,0,0.03515625,-1.048828125,,,15.998635570879005,-0.18225056865007666,0,0,2.9157604304180427,,0,,,0.05859375,,
0.302054999999993,,,,,0,0.03515625,-1.05078125,,,15.998762197837983,-0.1820071415322772,0,0,2.9118889756831443,,0,,,0.05859375,,
0.30908999999999653,,,,,0,0.0390625,-1.05078125,,,15.998729664495972,-0.18146340715561443,0,0,2.903183995081039,,0,,,0.05859375,,
0.3160650000000023,,,,,0,0.03125,-1.05078125,,,15.998726999370229,-0.18149904101351186,0,0,2.9037536078226767,,0,,,0.05859375,,
0.3229199999999837,,,,,0,0.037109375,-1.05078125,,,15.998611329276413,-0.18180818591595105,0,0,2.908678502950127,,0,,,0.05859375,,
0.3288550000000105,,,,,0,0.03515625,-1.05078125,,,15.998661608047252,-0.18135311545179006,0,0,2.9014071256783143,,0,,,0.05859375,,
0.3347949999999837,,,,,0,0.0390625,-1.0546875,,,15.998711159720878,-0.18211035596711778,0,0,2.9135309843118686,,0,,,0.05859375,,
0.34279999999998834,,,,,0,0.03515625,-1.05078125,,,15.998679844174672,-0.1821183471778672,0,0,2.9136531302489495,,0,,,0.05859375,,
0.35089000000001397,,,,,0,0.037109375,-1.05078125,,-0.7401076443649544,15.998534152056983,-0.1817737879642584,0,0,2.9081141546949523,,0,,,0.05859375,,
0.35836999999999536,,,,,0,0.03515625,-1.05078125,,,15.99842167319621,-0.1814115811100286,0,0,2.902298970999474,,0,,,0.05859375,,
0.36610500000001045,,,,,0,0.03515625,-1.048828125,,,15.99869366345319,-0.18050244412856672,0,0,2.887803309117514,,0,,,0.05859375,,
0.37332999999998717,,,,,0,0.03515625,-1.05078125,,,15.998750571468571,-0.18114761545855934,0,0,2.898135516337795,,0,,,0.05859375,,
0.3812749999999942,,,,,0,0.0390625,-1.05078125,,,15.998689181162954,-0.18194875497919286,0,0,2.910941577811682,,0,,,0.05859375,,
0.38960000000000583,,,,,0,0.0390625,-1.048828125,,,15.998760958446358,-0.18303701649334556,0,0,2.928365473424239,,0,,,0.05859375,,
0.3970100000000093,,,,,0,0.037109375,-1.05078125,,,15.998691848367042,-0.18237010589029068,0,0,2.9176831264928276,,0,,,0.05859375,,
0.4056849999999977,,,,,0,0.0390625,-1.05078125,,,15.9988248571136,-0.18302182891874128,0,0,2.928134185899551,,0,,,0.05859375,,
0.4130799999999872,,,,,0,0.037109375,-1.052734375,,,15.998881014911184,-0.18236469529309926,0,0,2.917631061314829,,0,,,0.05859375,,
0.419179999999993,,,,,0,0.03515625,-1.05078125,0.00017614874750371834,,15.998775145177785,-0.18236201159529197,0,0,2.91756881853538,0,0,0,0,0.05859375,,
0.4262049999999872,,,,,0,0.0390625,-1.05078125,,,15.998828135687056,-0.1823589691443025,0,0,2.9175298063407547,,0,,,0.05859375,,
0.43312000000002443,,,,,0,0.03515625,-1.048828125,,,15.998705370746192,-0.18292131992583013,0,0,2.926504303521361,,0,,,0.05859375,,
0.4408550000000105,,,,,0,0.03515625,-1.05078125,,,15.998579661113043,-0.18198440924245907,0,0,2.911492068346078,,0,,,0.05859375,,
0.4598800000000047,,,,,0,0.037109375,-1.048828125,,,15.9981751990836,-0.1814673015614863,0,0,2.9031456832855946,,0,,,0.05859375,,
0.46604000000000817,,,,,0,0.037109375,-1.05078125,,,15.998092901667697,-0.18248389841155288,0,0,2.919394359846513,,0,,,0.05859375,,
0.4737749999999942,,,,,0,0.0390625,-1.05078125,,,15.998243185793655,-0.18267616911108428,0,0,2.922497777688293,,0,,,0.05859375,,
0.481070000000007,,,,,0,0.03515625,-1.05078125,,,15.99832461748719,-0.18205480665744128,0,0,2.912571895079614,,0,,,0.05859375,,
0.48899499999999535,,,,,0,0.03515625,-1.05078125,,,15.998340500256488,-0.18226669246405913,0,0,2.915964607895551,,0,,,0.05859375,,
0.499875,,,,,0,0.03515625,-1.05078125,,-0.7500431292121964,15.998454047631677,-0.18197142839787028,0,0,2.9112615352052256,,0,,,0.05859375,,
