Timestamp,Amps,Batt. Volts,Motor Volts,RPM,Duty,Comm. Period,Bad Detects,ADC Window,Idle Time,State,Phase A Avg.,Phase B Avg.,Phase C Avg.,Composite Avg.,FET Step
2019-11-05 17:15:05:051,5.55279,15.3123,7.65613,10404.8,50,0,0,0,84.9538,4,0,0,0,0,6
2019-11-05 17:15:05:066,5.54,15.3132,7.65661,10427.4,50,0,0,0,84.7743,4,0,0,0,0,6
2019-11-05 17:15:05:067,5.61385,15.3119,7.65595,10371.6,50,0,0,0,84.9485,4,0,0,0,0,1
2019-11-05 17:15:05:084,5.61026,15.3197,7.65983,10411.1,50,0,0,0,85.1702,4,0,0,0,0,2
2019-11-05 17:15:05:085,5.56526,15.3284,7.66418,10407.2,50,0,0,0,85.0883,4,0,0,0,0,3
2019-11-05 17:15:05:100,5.48286,15.3292,7.66462,10398,50,0,0,0,84.8086,4,0,0,0,0,4
2019-11-05 17:15:05:116,5.54231,15.329,7.66452,10431.2,50,0,0,0,84.9749,4,0,0,0,0,4
2019-11-05 17:15:05:117,5.58607,15.3302,7.66511,10380.1,50,0,0,0,85.1306,4,0,0,0,0,5
2019-11-05 17:15:05:134,5.61512,15.3283,7.66414,10453.1,50,0,0,0,85.2414,4,0,0,0,0,6
2019-11-05 17:15:05:134,5.54609,15.3346,7.66729,10365.3,50,0,0,0,84.9881,4,0,0,0,0,1
2019-11-05 17:15:05:150,5.68532,15.3344,7.66722,10511.8,50,0,0,0,85.0672,4,0,0,0,0,1
2019-11-05 17:15:05:166,5.68849,15.3324,7.66619,10482.1,50,0,0,0,85.2652,4,0,0,0,0,2
2019-11-05 17:15:05:167,5.6746,15.3305,7.66523,10430.8,50,0,0,0,85.2784,4,0,0,0,0,3
2019-11-05 17:15:05:183,5.62223,15.3331,7.66657,10493.5,50,0,0,0,85.2968,4,0,0,0,0,4
2019-11-05 17:15:05:200,5.56553,15.3329,7.66645,10518.8,50,0,0,0,85.0936,4,0,0,0,0,4
2019-11-05 17:15:05:201,5.5652,15.332,7.66598,10483,50,0,0,0,85.1015,4,0,0,0,0,5
2019-11-05 17:15:05:216,5.58418,15.3336,7.66678,10453.9,50,0,0,0,85.2177,4,0,0,0,0,6
2019-11-05 17:15:05:217,5.61543,15.332,7.66599,10422.5,50,0,0,0,85.2309,4,0,0,0,0,1
2019-11-05 17:15:05:234,5.54098,15.3311,7.66555,10379.7,50,0,0,0,85.1332,4,0,0,0,0,1
2019-11-05 17:15:05:234,5.60448,15.3312,7.66562,10464.7,50,0,0,0,85.0672,4,0,0,0,0,2
2019-11-05 17:15:05:250,5.54375,15.3385,7.66925,10512.3,50,0,0,0,85.0329,4,0,0,0,0,3
2019-11-05 17:15:05:266,5.56766,15.346,7.67299,10421.5,50,0,0,0,85.0197,4,0,0,0,0,3
2019-11-05 17:15:05:267,5.58128,15.3458,7.67289,10491,50,0,0,0,85.0751,4,0,0,0,0,4
2019-11-05 17:15:05:284,5.56726,15.3413,7.67067,10294.8,50,0,0,0,85.025,4,0,0,0,0,4
2019-11-05 17:15:05:285,5.55228,15.3384,7.66918,10449.6,50,0,0,0,85.1068,4,0,0,0,0,5
2019-11-05 17:15:05:297,5.4984,15.3122,7.65608,10368,50,0,0,0,85.1253,4,0,0,0,0,6
2019-11-05 17:15:05:316,5.52618,15.2865,7.64326,10384.5,50,0,0,0,85.0171,4,0,0,0,0,6
2019-11-05 17:15:05:317,5.50839,15.2907,7.64533,10367.7,50,0,0,0,85.0593,4,0,0,0,0,1
2019-11-05 17:15:05:334,5.47067,15.2951,7.64757,10451.4,50,0,0,0,85.0804,4,0,0,0,0,1
2019-11-05 17:15:05:335,5.52267,15.2946,7.64728,10394.7,50,0,0,0,85.0197,4,0,0,0,0,2
2019-11-05 17:15:05:349,5.50447,15.2962,7.64811,10321.2,50,0,0,0,85.0989,4,0,0,0,0,3
2019-11-05 17:15:05:367,5.53554,15.2966,7.64832,10469.8,50,0,0,0,85.0699,4,0,0,0,0,3
2019-11-05 17:15:05:368,5.57313,15.2974,7.6487,10343.7,50,0,0,0,85.1464,4,0,0,0,0,4
2019-11-05 17:15:05:384,5.56438,15.2951,7.64753,10397.3,50,0,0,0,85.0699,4,0,0,0,0,4
2019-11-05 17:15:05:385,5.56373,15.2956,7.64778,10340.9,50,0,0,0,85.0329,4,0,0,0,0,5
2019-11-05 17:15:05:400,5.56075,15.2985,7.64926,10441.6,50,0,0,0,85.0804,4,0,0,0,0,5
2019-11-05 17:15:05:417,5.55754,15.2987,7.64934,10348.7,50,0,0,0,85.1728,4,0,0,0,0,6
2019-11-05 17:15:05:417,5.50886,15.296,7.648,10409.4,50,0,0,0,85.1121,4,0,0,0,0,6
2019-11-05 17:15:05:434,5.52643,15.2964,7.64819,10388.9,50,0,0,0,85.025,4,0,0,0,0,1
2019-11-05 17:15:05:449,5.4702,15.2941,7.64703,10349.4,50,0,0,0,85.1411,4,0,0,0,0,1
2019-11-05 17:15:05:451,5.50693,15.2944,7.64721,10325.2,50,0,0,0,85.157,4,0,0,0,0,2
2019-11-05 17:15:05:464,5.48289,15.2938,7.64692,10356.9,50,0,0,0,85.0488,4,0,0,0,0,2
2019-11-05 17:15:05:464,5.54479,15.2956,7.6478,10286.4,50,0,0,0,85.0963,4,0,0,0,0,3
2019-11-05 17:15:05:483,5.59796,15.2949,7.64746,10375,50,0,0,0,85.0989,4,0,0,0,0,4
2019-11-05 17:15:05:485,5.51503,15.3009,7.65043,10352.3,50,0,0,0,85.0514,4,0,0,0,0,4
2019-11-05 17:15:05:498,5.52701,15.3057,7.65283,10367.6,50,0,0,0,85.1332,4,0,0,0,0,5
2019-11-05 17:15:05:518,5.55973,15.3085,7.65425,10314.4,50,0,0,0,84.9986,4,0,0,0,0,5
2019-11-05 17:15:05:518,5.6141,15.3099,7.65495,10436.1,50,0,0,0,85.0725,4,0,0,0,0,6
2019-11-05 17:15:05:533,5.65872,15.3071,7.65353,10474.5,50,0,0,0,85.1332,4,0,0,0,0,6
2019-11-05 17:15:05:550,5.60635,15.3074,7.6537,10353.1,50,0,0,0,85.0831,4,0,0,0,0,6
2019-11-05 17:15:05:552,5.60775,15.3069,7.65346,10432.5,50,0,0,0,85.1174,4,0,0,0,0,1
2019-11-05 17:15:05:554,5.55661,15.3071,7.65353,10474.1,50,0,0,0,85.1253,4,0,0,0,0,2
2019-11-05 17:15:05:564,5.55381,15.3075,7.65377,10409.1,50,0,0,0,85.0408,4,0,0,0,0,2
2019-11-05 17:15:05:583,5.54483,15.3147,7.65735,10407.5,50,0,0,0,85.0699,4,0,0,0,0,3
2019-11-05 17:15:05:590,5.57693,15.3147,7.65735,10370.3,50,0,0,0,85.025,4,0,0,0,0,3
2019-11-05 17:15:05:601,5.53906,15.3125,7.65625,10479.7,50,0,0,0,85.1728,4,0,0,0,0,4
2019-11-05 17:15:05:618,5.5477,15.3133,7.65665,10507.1,50,0,0,0,85.0646,4,0,0,0,0,4
2019-11-05 17:15:05:618,5.48748,15.312,7.65601,10384.9,50,0,0,0,85.0197,4,0,0,0,0,5
2019-11-05 17:15:05:633,5.5216,15.3486,7.6743,10360.9,50,0,0,0,85.1015,4,0,0,0,0,5
2019-11-05 17:15:05:635,5.50003,15.3435,7.67176,10443.6,50,0,0,0,85.1095,4,0,0,0,0,6
2019-11-05 17:15:05:650,5.49358,15.3373,7.66864,10320,50,0,0,0,85.0488,4,0,0,0,0,6
2019-11-05 17:15:05:666,5.4794,15.3342,7.66708,10441.3,50,0,0,0,85.0751,4,0,0,0,0,1
2019-11-05 17:15:05:667,5.5238,15.329,7.66449,10342.3,50,0,0,0,85.1279,4,0,0,0,0,1
2019-11-05 17:15:05:684,5.56093,15.3238,7.66191,10442.1,50,0,0,0,85.054,4,0,0,0,0,2
2019-11-05 17:15:05:685,5.51487,15.3236,7.66179,10335.4,50,0,0,0,85.0778,4,0,0,0,0,2
2019-11-05 17:15:05:700,5.60558,15.3191,7.65955,10506.8,50,0,0,0,85.0461,4,0,0,0,0,3
2019-11-05 17:15:05:716,5.56878,15.319,7.65952,10366.3,50,0,0,0,85.1279,4,0,0,0,0,4
2019-11-05 17:15:05:717,5.58011,15.3156,7.65782,10437.4,50,0,0,0,84.9828,4,0,0,0,0,4
2019-11-05 17:15:05:734,5.59645,15.3135,7.65677,10366,50,0,0,0,85.1332,4,0,0,0,0,4
2019-11-05 17:15:05:735,5.60263,15.3114,7.65569,10340.2,50,0,0,0,85.1095,4,0,0,0,0,5
2019-11-05 17:15:05:750,5.6065,15.3102,7.65511,10306.3,50,0,0,0,85.1279,4,0,0,0,0,6
2019-11-05 17:15:05:766,5.50883,15.3073,7.65363,10399,50,0,0,0,85.0488,4,0,0,0,0,6
2019-11-05 17:15:05:767,5.51929,15.34,7.67001,10494,50,0,0,0,85.062,4,0,0,0,0,1
2019-11-05 17:15:05:784,5.5192,15.3357,7.66785,10404.7,50,0,0,0,85.0751,4,0,0,0,0,1
2019-11-05 17:15:05:799,5.55606,15.3541,7.67703,10402.5,50,0,0,0,85.0303,4,0,0,0,0,2
2019-11-05 17:15:05:801,5.51738,15.3556,7.6778,10329.7,50,0,0,0,85.1332,4,0,0,0,0,3
2019-11-05 17:15:05:817,5.57649,15.3539,7.67696,10489.3,50,0,0,0,85.091,4,0,0,0,0,3
2019-11-05 17:15:05:817,5.61377,15.3493,7.67467,10432.2,50,0,0,0,85.1358,4,0,0,0,0,4
2019-11-05 17:15:05:834,5.59082,15.3452,7.67258,10455.1,50,0,0,0,85.0408,4,0,0,0,0,4
2019-11-05 17:15:05:835,5.56424,15.3405,7.67025,10402.5,50,0,0,0,85.0936,4,0,0,0,0,5
2019-11-05 17:15:05:851,5.58739,15.3359,7.66793,10371.4,50,0,0,0,85.1385,4,0,0,0,0,5
2019-11-05 17:15:05:866,5.62077,15.3302,7.6651,10448.8,50,0,0,0,85.054,4,0,0,0,0,6
2019-11-05 17:15:05:867,5.542,15.3283,7.66417,10407.7,50,0,0,0,85.0883,4,0,0,0,0,1
2019-11-05 17:15:05:884,5.6265,15.3244,7.66218,10520,50,0,0,0,85.0989,4,0,0,0,0,1
2019-11-05 17:15:05:900,5.62125,15.3418,7.6709,10400.7,50,0,0,0,85.1121,4,0,0,0,0,2
2019-11-05 17:15:05:902,5.64375,15.3362,7.6681,10501,50,0,0,0,85.0593,4,0,0,0,0,2
2019-11-05 17:15:05:917,5.57869,15.3362,7.66809,10402.7,50,0,0,0,84.8324,4,0,0,0,0,3
2019-11-05 17:15:05:919,5.5354,15.3388,7.66941,10310.6,50,0,0,0,84.7506,4,0,0,0,0,4
2019-11-05 17:15:05:933,5.54817,15.3398,7.6699,10367.7,50,0,0,0,84.7928,4,0,0,0,0,4
2019-11-05 17:15:05:934,5.63031,15.3378,7.6689,10483.3,50,0,0,0,84.864,4,0,0,0,0,5
2019-11-05 17:15:05:951,5.59492,15.3354,7.66772,10365,50,0,0,0,84.8983,4,0,0,0,0,5
2019-11-05 17:15:05:966,5.54367,15.3327,7.66636,10389.9,50,0,0,0,84.9986,4,0,0,0,0,6
2019-11-05 17:15:05:967,5.52006,15.3286,7.66431,10309.7,50,0,0,0,84.8614,4,0,0,0,0,6
2019-11-05 17:15:05:983,5.46197,15.327,7.66349,10361.6,50,0,0,0,84.8983,4,0,0,0,0,1
2019-11-05 17:15:06:001,5.47175,15.3231,7.66156,10291.7,50,0,0,0,85.0039,4,0,0,0,0,1
2019-11-05 17:15:06:002,5.46107,15.3253,7.66264,10474.2,50,0,0,0,85.0092,4,0,0,0,0,2
2019-11-05 17:15:06:004,5.46289,15.3246,7.6623,10419.4,50,0,0,0,84.9327,4,0,0,0,0,2
2019-11-05 17:15:06:017,5.44507,15.3245,7.66225,10423.4,50,0,0,0,85.0013,4,0,0,0,0,3
2019-11-05 17:15:06:034,5.56574,15.3276,7.66382,10397.7,50,0,0,0,85.0461,4,0,0,0,0,4
2019-11-05 17:15:06:034,5.30129,15.3446,7.67229,10511.6,50,0,0,0,85.1095,4,0,0,0,0,4
2019-11-05 17:15:06:050,5.41556,15.3349,7.66747,10448.6,50,0,0,0,85.0778,4,0,0,0,0,5
2019-11-05 17:15:06:067,6.57009,15.3078,8.41931,10614,55,0,0,0,84.6529,4,0,0,0,0,6
2019-11-05 17:15:06:067,7.23125,15.2928,8.41104,10727.8,55,0,0,0,84.8693,4,0,0,0,0,2
2019-11-05 17:15:06:083,7.54228,15.2826,8.40542,10792.3,55,0,0,0,84.8165,4,0,0,0,0,5
2019-11-05 17:15:06:084,7.57803,15.2727,8.40001,10982.2,55,0,0,0,84.7585,4,0,0,0,0,4
2019-11-05 17:15:06:100,7.63218,15.2645,8.3955,11011.6,55,0,0,0,84.6846,4,0,0,0,0,2
2019-11-05 17:15:06:117,7.54235,15.2632,8.39477,11040.4,55,0,0,0,84.616,4,0,0,0,0,1
2019-11-05 17:15:06:117,7.53834,15.2564,8.39101,11141.2,55,0,0,0,84.4524,4,0,0,0,0,1
2019-11-05 17:15:06:133,7.42092,15.2533,8.38931,11174.5,55,0,0,0,84.5395,4,0,0,0,0,6
2019-11-05 17:15:06:134,7.3466,15.2486,8.38672,11262.1,55,0,0,0,84.3917,4,0,0,0,0,6
2019-11-05 17:15:06:150,7.28522,15.2467,8.38568,11187.3,55,0,0,0,84.397,4,0,0,0,0,6
2019-11-05 17:15:06:166,7.2125,15.2462,8.38544,11187.8,55,0,0,0,84.4022,4,0,0,0,0,6
2019-11-05 17:15:06:167,7.22328,15.2498,8.38739,11199.8,55,0,0,0,84.3758,4,0,0,0,0,6
2019-11-05 17:15:06:183,7.20847,15.2485,8.38669,11251.7,55,0,0,0,84.3046,4,0,0,0,0,1
2019-11-05 17:15:06:184,7.18702,15.2465,8.38555,11269.5,55,0,0,0,84.3838,4,0,0,0,0,1
2019-11-05 17:15:06:200,7.14268,15.2445,8.38445,11196.2,55,0,0,0,84.4102,4,0,0,0,0,1
2019-11-05 17:15:06:217,7.13569,15.2438,8.38409,11316,55,0,0,0,84.2175,4,0,0,0,0,2
2019-11-05 17:15:06:217,7.1175,15.2434,8.38388,11317.1,55,0,0,0,84.331,4,0,0,0,0,2
2019-11-05 17:15:06:230,7.06515,15.2427,8.38347,11226.4,55,0,0,0,84.4234,4,0,0,0,0,2
2019-11-05 17:15:06:250,7.06293,15.2376,8.38066,11256.4,55,0,0,0,84.3363,4,0,0,0,0,3
2019-11-05 17:15:06:250,7.11177,15.2366,8.38014,11280.4,55,0,0,0,84.3468,4,0,0,0,0,3
2019-11-05 17:15:06:264,7.06787,15.2361,8.37988,11310.1,55,0,0,0,84.3547,4,0,0,0,0,3
2019-11-05 17:15:06:264,7.10525,15.2321,8.37766,11246.9,55,0,0,0,84.3231,4,0,0,0,0,4
2019-11-05 17:15:06:284,7.07451,15.2304,8.37675,11266.3,55,0,0,0,84.2835,4,0,0,0,0,4
2019-11-05 17:15:06:285,7.02087,15.1574,8.33658,11328,55,0,0,0,84.3864,4,0,0,0,0,5
2019-11-05 17:15:06:300,7.05685,15.1679,8.34232,11266.5,55,0,0,0,84.3125,4,0,0,0,0,5
2019-11-05 17:15:06:316,7.06585,15.1738,8.3456,11196.3,55,0,0,0,84.3785,4,0,0,0,0,5
2019-11-05 17:15:06:318,7.07981,15.1807,8.34938,11253.8,55,0,0,0,84.3653,4,0,0,0,0,6
2019-11-05 17:15:06:333,7.07141,15.185,8.35178,11254.5,55,0,0,0,84.3336,4,0,0,0,0,6
2019-11-05 17:15:06:334,7.09729,15.1908,8.35495,11181.3,55,0,0,0,84.3125,4,0,0,0,0,6
2019-11-05 17:15:06:350,7.11007,15.1936,8.35646,11182.8,55,0,0,0,84.3389,4,0,0,0,0,1
2019-11-05 17:15:06:367,7.04928,15.196,8.35778,11323.2,55,0,0,0,84.3495,4,0,0,0,0,1
2019-11-05 17:15:06:368,7.06097,15.1989,8.35941,11291.9,55,0,0,0,84.3231,4,0,0,0,0,2
2019-11-05 17:15:06:383,7.09191,15.2027,8.36146,11269.5,55,0,0,0,84.3547,4,0,0,0,0,2
2019-11-05 17:15:06:400,7.07019,15.2042,8.36233,11331.1,55,0,0,0,84.3758,4,0,0,0,0,3
2019-11-05 17:15:06:402,7.06718,15.2061,8.36338,11276.5,55,0,0,0,84.2624,4,0,0,0,0,3
2019-11-05 17:15:06:404,7.0529,15.2098,8.36537,11210.3,55,0,0,0,84.4207,4,0,0,0,0,3
2019-11-05 17:15:06:417,7.06272,15.2086,8.36475,11259.6,55,0,0,0,84.2808,4,0,0,0,0,4
2019-11-05 17:15:06:434,7.05663,15.211,8.36606,11315.5,55,0,0,0,84.3547,4,0,0,0,0,4
2019-11-05 17:15:06:435,7.03248,15.2139,8.36765,11267,55,0,0,0,84.3363,4,0,0,0,0,4
2019-11-05 17:15:06:450,7.04384,15.2132,8.36723,11337.8,55,0,0,0,84.3943,4,0,0,0,0,5
2019-11-05 17:15:06:466,7.03351,15.2156,8.36858,11188.1,55,0,0,0,84.2808,4,0,0,0,0,5
2019-11-05 17:15:06:467,6.87868,15.2204,8.3712,11338.4,55,0,0,0,84.3996,4,0,0,0,0,5
2019-11-05 17:15:06:483,6.96416,15.2202,8.37108,11285.8,55,0,0,0,84.2677,4,0,0,0,0,6
2019-11-05 17:15:06:485,6.95079,15.217,8.36934,11278.5,55,0,0,0,84.3706,4,0,0,0,0,6
2019-11-05 17:15:06:502,6.98436,15.2209,8.37151,11325.4,55,0,0,0,84.302,4,0,0,0,0,1
2019-11-05 17:15:06:503,6.99584,15.2194,8.37069,11184.9,55,0,0,0,84.3495,4,0,0,0,0,1
2019-11-05 17:15:06:517,6.97169,15.2178,8.36981,11254,55,0,0,0,84.3099,4,0,0,0,0,1
2019-11-05 17:15:06:535,7.01026,15.2188,8.37031,11264.2,55,0,0,0,84.3442,4,0,0,0,0,1
2019-11-05 17:15:06:535,7.03605,15.2167,8.36921,11208.5,55,0,0,0,84.3204,4,0,0,0,0,2
2019-11-05 17:15:06:550,7.05059,15.2167,8.36916,11329.4,55,0,0,0,84.4207,4,0,0,0,0,2
2019-11-05 17:15:06:566,7.0381,15.2214,8.37175,11298.4,55,0,0,0,84.3336,4,0,0,0,0,3
2019-11-05 17:15:06:568,7.00333,15.2244,8.3734,11249,55,0,0,0,84.3204,4,0,0,0,0,3
2019-11-05 17:15:06:583,7.02996,15.2226,8.37245,11265.8,55,0,0,0,84.2703,4,0,0,0,0,4
2019-11-05 17:15:06:584,7.04154,15.2232,8.37278,11321.8,55,0,0,0,84.3547,4,0,0,0,0,4
2019-11-05 17:15:06:600,7.00935,15.2263,8.37446,11262.1,55,0,0,0,84.3547,4,0,0,0,0,4
2019-11-05 17:15:06:616,7.03824,15.2244,8.37341,11328.6,55,0,0,0,84.397,4,0,0,0,0,5
2019-11-05 17:15:06:617,7.0365,15.2261,8.37436,11214.5,55,0,0,0,84.3072,4,0,0,0,0,5
2019-11-05 17:15:06:633,6.99656,15.2297,8.37631,11203.6,55,0,0,0,84.3706,4,0,0,0,0,5
2019-11-05 17:15:06:634,7.04943,15.2268,8.37476,11289.1,55,0,0,0,84.3257,4,0,0,0,0,6
2019-11-05 17:15:06:650,7.01405,15.2293,8.37613,11212.2,55,0,0,0,84.3046,4,0,0,0,0,6
2019-11-05 17:15:06:666,7.06372,15.2324,8.3778,11252.2,55,0,0,0,84.3389,4,0,0,0,0,1
2019-11-05 17:15:06:667,7.0509,15.2286,8.37573,11301.6,55,0,0,0,84.3152,4,0,0,0,0,1
2019-11-05 17:15:06:683,7.02213,15.2303,8.37664,11230.2,55,0,0,0,84.3574,4,0,0,0,0,1
2019-11-05 17:15:06:700,7.09831,15.2322,8.37768,11209.6,55,0,0,0,84.2756,4,0,0,0,0,2
2019-11-05 17:15:06:702,7.11594,15.229,8.37593,11265.1,55,0,0,0,84.3706,4,0,0,0,0,2
2019-11-05 17:15:06:703,7.06959,15.2299,8.37643,11202.6,55,0,0,0,84.331,4,0,0,0,0,2
2019-11-05 17:15:06:717,7.10922,15.2323,8.37774,11196.6,55,0,0,0,84.3204,4,0,0,0,0,3
2019-11-05 17:15:06:734,7.04943,15.229,8.37592,11175.3,55,0,0,0,84.3495,4,0,0,0,0,3
2019-11-05 17:15:06:735,7.04356,15.2305,8.37675,11338.9,55,0,0,0,84.2888,4,0,0,0,0,4
2019-11-05 17:15:06:750,7.04803,15.2322,8.37773,11263.3,55,0,0,0,84.3046,4,0,0,0,0,4
2019-11-05 17:15:06:767,7.05314,15.2311,8.37713,11157.3,55,0,0,0,84.3732,4,0,0,0,0,4
2019-11-05 17:15:06:768,7.11853,15.2292,8.37606,11208.6,55,0,0,0,84.2967,4,0,0,0,0,5
2019-11-05 17:15:06:783,7.10354,15.2339,8.37865,11312.2,55,0,0,0,84.3415,4,0,0,0,0,5
2019-11-05 17:15:06:785,7.0718,15.2384,8.38114,11333.1,55,0,0,0,84.3231,4,0,0,0,0,6
2019-11-05 17:15:06:801,7.09401,15.2444,8.38443,11221.1,55,0,0,0,84.4102,4,0,0,0,0,6
2019-11-05 17:15:06:817,7.04067,15.2463,8.38544,11254.1,55,0,0,0,84.3706,4,0,0,0,0,1
2019-11-05 17:15:06:819,7.05723,15.2422,8.38321,11261.1,55,0,0,0,84.017,4,0,0,0,0,1
2019-11-05 17:15:06:833,7.08194,15.2408,8.38245,11202.8,55,0,0,0,84.1067,4,0,0,0,0,1
2019-11-05 17:15:06:834,7.09688,15.2415,8.38281,11345.7,55,0,0,0,83.9299,4,0,0,0,0,2
2019-11-05 17:15:06:850,7.02892,15.2364,8.38,11301.8,55,0,0,0,84.0829,4,0,0,0,0,2
2019-11-05 17:15:06:866,7.01545,15.2417,8.38294,11248.9,55,0,0,0,84.2122,4,0,0,0,0,3
2019-11-05 17:15:06:868,7.07748,15.2431,8.38373,11233.1,55,0,0,0,84.104,4,0,0,0,0,3
2019-11-05 17:15:06:883,7.02626,15.2421,8.38313,11306.8,55,0,0,0,84.1727,4,0,0,0,0,3
2019-11-05 17:15:06:884,7.03547,15.2433,8.38382,11200.2,55,0,0,0,84.1172,4,0,0,0,0,4
2019-11-05 17:15:06:900,7.08571,15.2407,8.38238,11133.1,55,0,0,0,84.2835,4,0,0,0,0,4
2019-11-05 17:15:06:917,7.06252,15.238,8.38089,11259,55,0,0,0,84.3547,4,0,0,0,0,5
2019-11-05 17:15:06:918,7.07324,15.2404,8.38221,11339,55,0,0,0,84.1806,4,0,0,0,0,5
2019-11-05 17:15:06:933,7.00949,15.2413,8.38271,11211.3,55,0,0,0,84.265,4,0,0,0,0,5
2019-11-05 17:15:06:934,7.0546,15.2384,8.38114,11283.5,55,0,0,0,84.2202,4,0,0,0,0,6
2019-11-05 17:15:06:950,7.02692,15.2425,8.38337,11274.3,55,0,0,0,84.2703,4,0,0,0,0,6
2019-11-05 17:15:06:967,7.01919,15.2422,8.38323,11264.6,55,0,0,0,84.3785,4,0,0,0,0,6
2019-11-05 17:15:06:969,7.04371,15.2412,8.38265,11329.8,55,0,0,0,84.3336,4,0,0,0,0,1
2019-11-05 17:15:06:983,7.03304,15.2418,8.38299,11252,55,0,0,0,84.2888,4,0,0,0,0,1
2019-11-05 17:15:06:984,7.04487,15.2395,8.38174,11283.4,55,0,0,0,84.3574,4,0,0,0,0,1
2019-11-05 17:15:07:001,7.08581,15.2368,8.38024,11215.6,55,0,0,0,84.2861,4,0,0,0,0,2
2019-11-05 17:15:07:017,7.06561,15.2374,8.38056,11255.3,55,0,0,0,84.3917,4,0,0,0,0,2
2019-11-05 17:15:07:018,7.0765,15.2387,8.38127,11294.8,55,0,0,0,84.3653,4,0,0,0,0,3
2019-11-05 17:15:07:033,7.05397,15.2381,8.38095,11221.9,55,0,0,0,84.2993,4,0,0,0,0,3
2019-11-05 17:15:07:034,7.08137,15.242,8.3831,11259.6,55,0,0,0,84.2835,4,0,0,0,0,4
2019-11-05 17:15:07:050,7.06589,15.2395,8.38172,11327.8,55,0,0,0,84.3231,4,0,0,0,0,4
2019-11-05 17:15:07:068,7.02158,15.239,8.38147,11305,55,0,0,0,84.3785,4,0,0,0,0,4
2019-11-05 17:15:07:068,7.05794,15.2396,8.38177,11332.8,55,0,0,0,84.3706,4,0,0,0,0,5
2019-11-05 17:15:07:083,7.05136,15.2382,8.38104,11269.8,55,0,0,0,84.2703,4,0,0,0,0,5
2019-11-05 17:15:07:084,7.02535,15.2417,8.38293,11286.1,55,0,0,0,84.331,4,0,0,0,0,6
2019-11-05 17:15:07:101,7.02624,15.2434,8.38388,11285.1,55,0,0,0,84.3283,4,0,0,0,0,6
2019-11-05 17:15:07:117,7.01891,15.2413,8.38273,11253.7,55,0,0,0,84.3943,4,0,0,0,0,1
2019-11-05 17:15:07:118,7.02807,15.2391,8.38148,11301.6,55,0,0,0,84.2808,4,0,0,0,0,1
2019-11-05 17:15:07:133,7.01677,15.2379,8.38084,11207.3,55,0,0,0,84.3653,4,0,0,0,0,1
2019-11-05 17:15:07:134,7.03574,15.2344,8.37892,11244.6,55,0,0,0,84.3231,4,0,0,0,0,2
2019-11-05 17:15:07:151,7.03647,15.2352,8.37938,11301.7,55,0,0,0,84.3389,4,0,0,0,0,2
2019-11-05 17:15:07:167,7.05235,15.2339,8.37862,11166.3,55,0,0,0,84.3099,4,0,0,0,0,2
2019-11-05 17:15:07:169,7.0692,15.235,8.37927,11178.5,55,0,0,0,84.294,4,0,0,0,0,3
2019-11-05 17:15:07:184,6.95529,15.2373,8.3805,11271.4,55,0,0,0,84.3231,4,0,0,0,0,3
2019-11-05 17:15:07:185,6.98038,15.2337,8.37855,11285.8,55,0,0,0,84.3046,4,0,0,0,0,4
2019-11-05 17:15:07:200,6.9546,15.2335,8.37842,11217.9,55,0,0,0,84.3547,4,0,0,0,0,4
2019-11-05 17:15:07:217,7.02424,15.2352,8.37937,11337,55,0,0,0,84.3495,4,0,0,0,0,5
2019-11-05 17:15:07:218,7.04711,15.2356,8.37957,11248.4,55,0,0,0,84.3363,4,0,0,0,0,5
2019-11-05 17:15:07:233,7.05027,15.2366,8.38014,11246.6,55,0,0,0,84.2835,4,0,0,0,0,6
2019-11-05 17:15:07:234,7.06108,15.2338,8.37859,11323.5,55,0,0,0,84.2729,4,0,0,0,0,6
2019-11-05 17:15:07:250,7.00879,15.2305,8.37677,11287.2,55,0,0,0,84.3732,4,0,0,0,0,6
2019-11-05 17:15:07:268,7.04922,15.2336,8.37849,11260.7,55,0,0,0,84.3072,4,0,0,0,0,1
2019-11-05 17:15:07:268,7.0348,15.2301,8.37653,11239.8,55,0,0,0,84.3257,4,0,0,0,0,1
2019-11-05 17:15:07:283,7.02638,15.2323,8.37777,11255.6,55,0,0,0,84.2808,4,0,0,0,0,2
2019-11-05 17:15:07:284,7.01835,15.232,8.37758,11323.4,55,0,0,0,84.302,4,0,0,0,0,2
2019-11-05 17:15:07:300,6.96889,15.2306,8.37683,11269.8,55,0,0,0,84.397,4,0,0,0,0,3
2019-11-05 17:15:07:317,7.01476,15.2311,8.37711,11290.8,55,0,0,0,84.3072,4,0,0,0,0,3
2019-11-05 17:15:07:319,6.95677,15.233,8.37817,11286.3,55,0,0,0,84.3574,4,0,0,0,0,3
2019-11-05 17:15:07:333,7.02246,15.2288,8.37585,11235.1,55,0,0,0,84.3178,4,0,0,0,0,4
2019-11-05 17:15:07:334,7.04059,15.2282,8.37553,11213.2,55,0,0,0,84.331,4,0,0,0,0,4
2019-11-05 17:15:07:350,7.0146,15.2395,8.3817,11297.5,55,0,0,0,84.3785,4,0,0,0,0,4
2019-11-05 17:15:07:367,7.04528,15.2368,8.38022,11279.5,55,0,0,0,84.2967,4,0,0,0,0,5
2019-11-05 17:15:07:368,7.05691,15.3161,8.42386,11204.2,55,0,0,0,84.331,4,0,0,0,0,5
